country,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_vaccinations_per_hundred,total_cases,total_deaths
Europe,2021-01-18,297.58508,7.5483212,2.0672235,27589228.0,679890.0
Europe,2021-01-19,292.76822,7.5532875,2.2071505,27683114.0,683382.0
Europe,2021-01-20,287.02628,7.5723886,2.3550081,27805074.0,687388.0
Europe,2021-01-21,281.66653,7.613456,2.5180516,27926256.0,691352.0
Europe,2021-01-22,277.19385,7.6082983,2.67678,28040205.0,695063.0
Europe,2021-01-23,273.01743,7.5926356,2.8108041,28148862.0,698630.0
Europe,2021-01-24,267.00616,7.7057133,2.89524,28895433.0,717148.0
Europe,2021-01-25,263.79224,7.6453543,3.0233247,28970269.0,719916.0
Europe,2021-01-26,259.92487,7.619186,3.1792746,29043908.0,723271.0
Europe,2021-01-27,256.07257,7.5523324,3.3316724,29145700.0,726927.0
Europe,2021-01-28,252.9742,7.4474683,3.5071867,29250661.0,730342.0
Europe,2021-01-29,250.11383,7.389592,3.67826,29349635.0,733750.0
Europe,2021-01-30,248.03546,7.346806,3.83328,29447411.0,737093.0
Europe,2021-01-31,233.0049,7.08646,3.9360409,30115292.0,754248.0
Europe,2021-02-01,231.5582,7.013494,4.077395,30182554.0,756634.0
Europe,2021-02-02,230.66829,6.91436,4.2457495,30251534.0,759470.0
Europe,2021-02-03,228.43385,6.834136,4.439857,30341628.0,762706.0
Europe,2021-02-04,226.11194,6.788867,4.6406913,30434433.0,765884.0
Europe,2021-02-05,224.4003,6.70998,4.8189754,30524446.0,768879.0
Europe,2021-02-06,222.72438,6.5825763,4.9648495,30613448.0,771555.0
Europe,2021-02-07,196.9906,6.1314116,5.056552,31146604.0,786348.0
Europe,2021-02-08,195.74483,6.080794,5.202031,31207344.0,788469.0
Europe,2021-02-09,194.60966,6.025019,5.372726,31270381.0,791013.0
Europe,2021-02-10,193.22598,5.9510984,5.5688825,31353231.0,793862.0
Europe,2021-02-11,191.81137,5.884245,5.791982,31438630.0,796690.0
Europe,2021-02-12,190.93234,5.8042116,6.0019593,31524041.0,799266.0
Europe,2021-02-13,189.71065,5.7600884,6.1581635,31606647.0,801711.0
Europe,2021-02-14,168.20352,5.2409244,6.2581663,32027206.0,813786.0
Europe,2021-02-15,167.21677,5.173689,6.3998923,32082780.0,815555.0
Europe,2021-02-16,166.47986,5.104925,6.57086,32141959.0,817739.0
Europe,2021-02-17,166.7679,5.018207,6.7863803,32226317.0,820134.0
Europe,2021-02-18,167.09586,4.928623,7.0190325,32313433.0,822493.0
Europe,2021-02-19,167.62515,4.863107,7.215565,32401615.0,824726.0
Europe,2021-02-20,168.79794,4.837321,7.360194,32490361.0,827036.0
Europe,2021-02-21,167.64424,4.450717,7.4568434,32904880.0,837087.0
Europe,2021-02-22,168.98209,4.413661,7.609789,32967458.0,838662.0
Europe,2021-02-23,170.65819,4.373549,7.8097258,33035412.0,840636.0
Europe,2021-02-24,173.0991,4.333819,8.043755,33132549.0,842823.0
Europe,2021-02-25,174.96431,4.2816734,8.299779,33229430.0,844909.0
Europe,2021-02-26,177.44247,4.25455,8.541657,33330586.0,847000.0
Europe,2021-02-27,179.80106,4.2060337,8.725605,33431680.0,849056.0
Europe,2021-02-28,185.5262,3.9890466,8.834372,33876172.0,857971.0
Europe,2021-03-01,186.37103,3.9724288,9.006677,33943173.0,859459.0
Europe,2021-03-02,187.29762,3.9647884,9.226481,34015978.0,861393.0
Europe,2021-03-03,188.49773,3.9638333,9.493351,34119398.0,863575.0
Europe,2021-03-04,190.61679,3.9626873,9.851406,34227373.0,865655.0
Europe,2021-03-05,191.94794,3.958867,10.157495,34335498.0,867726.0
Europe,2021-03-06,193.07834,3.9336538,10.4070635,34442510.0,869650.0
Europe,2021-03-07,197.30519,3.8364298,10.543939,34909131.0,878056.0
Europe,2021-03-08,197.49008,3.8347108,10.740345,34977100.0,879535.0
Europe,2021-03-09,198.19987,3.8347108,10.975619,35053621.0,881469.0
Europe,2021-03-10,199.24547,3.857632,11.28973,35162515.0,883771.0
Europe,2021-03-11,200.8679,3.879789,11.607371,35278984.0,885967.0
Europe,2021-03-12,202.39102,3.899081,11.90751,35395083.0,888139.0
Europe,2021-03-13,205.53656,3.9531367,12.155829,35518563.0,890346.0
Europe,2021-03-14,216.86,3.9498897,12.308105,36044466.0,898735.0
Europe,2021-03-15,219.24323,3.9647884,12.529087,36124912.0,900292.0
Europe,2021-03-16,220.57457,3.9985971,12.768151,36208403.0,902403.0
Europe,2021-03-17,222.57634,4.020945,13.040053,36327777.0,904822.0
Europe,2021-03-18,224.28952,4.0207543,13.33557,36453215.0,907017.0
Europe,2021-03-19,226.62518,4.043866,13.665405,36581542.0,909310.0
Europe,2021-03-20,227.39877,4.0243835,13.941616,36709072.0,911415.0
Europe,2021-03-21,246.92722,4.1449103,14.108467,37337213.0,920435.0
Europe,2021-03-22,247.71265,4.153506,14.379568,37421771.0,922037.0
Europe,2021-03-23,250.19177,4.176618,14.708566,37518241.0,924269.0
Europe,2021-03-24,251.3997,4.218067,15.097183,37643939.0,926905.0
Europe,2021-03-25,252.9062,4.255887,15.500784,37777264.0,929298.0
Europe,2021-03-26,254.44154,4.261235,15.931121,37913629.0,931619.0
Europe,2021-03-27,255.08772,4.289887,16.257334,38044542.0,933874.0
Europe,2021-03-28,275.52673,4.408122,16.500269,38779688.0,943513.0
Europe,2021-03-29,275.44574,4.3794703,16.825508,38863822.0,944965.0
Europe,2021-03-30,273.5706,4.395324,17.15985,38950475.0,947280.0
Europe,2021-03-31,272.56378,4.449571,17.569216,39070902.0,950200.0
Europe,2021-04-01,272.23428,4.4656157,18.010506,39202502.0,952677.0
Europe,2021-04-02,269.73376,4.491784,18.322256,39325776.0,955135.0
Europe,2021-04-03,266.77448,4.521773,18.580723,39441196.0,957547.0
Europe,2021-04-04,263.9158,4.686232,18.731943,40161376.0,968047.0
Europe,2021-04-05,261.03558,4.723288,18.91417,40230431.0,969693.0
Europe,2021-04-06,255.05908,4.590536,19.294806,40285795.0,971313.0
Europe,2021-04-07,246.01515,4.5215816,19.820574,40358874.0,973872.0
Europe,2021-04-08,240.92952,4.621862,20.375048,40463849.0,976874.0
Europe,2021-04-09,238.56157,4.6768727,20.904175,40574726.0,979620.0
Europe,2021-04-10,236.76837,4.760726,21.32198,40680758.0,982471.0
Europe,2021-04-11,232.81676,4.8415227,21.56374,41380250.0,993394.0
Europe,2021-04-12,232.36731,4.8291073,21.908531,41446952.0,994975.0
Europe,2021-04-13,233.69846,4.945432,22.378542,41509285.0,997204.0
Europe,2021-04-14,236.93073,4.9738927,22.927807,41599286.0,999912.0
Europe,2021-04-15,234.6961,4.88259,23.474955,41692562.0,1002436.0
Europe,2021-04-16,230.67497,4.807905,24.009466,41782387.0,1004791.0
Europe,2021-04-17,226.36769,4.7083893,24.403015,41865869.0,1007121.0
Europe,2021-04-18,222.85294,4.6422997,24.702377,42546960.0,1017698.0
Europe,2021-04-19,220.38489,4.629693,25.051115,42600741.0,1019213.0
Europe,2021-04-20,218.75214,4.608682,25.509768,42654526.0,1021332.0
Europe,2021-04-21,216.12003,4.56857,26.063547,42730747.0,1023830.0
Europe,2021-04-22,213.50453,4.529413,26.644753,42810330.0,1026149.0
Europe,2021-04-23,210.99811,4.482998,27.181053,42887033.0,1028261.0
Europe,2021-04-24,208.52109,4.43238,27.645851,42957547.0,1030326.0
Europe,2021-04-25,198.21918,4.3466167,27.922653,43584704.0,1040454.0
Europe,2021-04-26,196.77782,4.3011565,28.331636,43630939.0,1041731.0
Europe,2021-04-27,195.22968,4.255123,28.879704,43676619.0,1043609.0
Europe,2021-04-28,192.71523,4.1987753,29.578545,43739676.0,1045812.0
Europe,2021-04-29,190.58833,4.132113,30.289562,43808124.0,1047782.0
Europe,2021-04-30,188.04314,4.0872254,30.877241,43871502.0,1049659.0
Europe,2021-05-01,186.21803,4.0287766,31.263292,43932461.0,1051418.0
Europe,2021-05-02,166.10643,3.7732058,31.547607,44454327.0,1060208.0
Europe,2021-05-03,164.2143,3.7252622,31.930775,44490656.0,1061234.0
Europe,2021-05-04,162.19894,3.601297,32.506367,44525785.0,1062463.0
Europe,2021-05-05,159.79088,3.4886012,33.267746,44576235.0,1064076.0
Europe,2021-05-06,157.47604,3.4416127,34.031082,44632564.0,1065800.0
Europe,2021-05-07,155.94376,3.387748,34.67915,44687920.0,1067395.0
Europe,2021-05-08,154.09937,3.3369396,35.18097,44739223.0,1068888.0
Europe,2021-05-09,133.92722,3.0806046,35.5,45155481.0,1076336.0
Europe,2021-05-10,133.45676,3.0628405,35.994747,45189347.0,1077269.0
Europe,2021-05-11,133.13683,3.0731552,36.652855,45222801.0,1078552.0
Europe,2021-05-12,132.11568,3.0372453,37.496582,45267905.0,1079977.0
Europe,2021-05-13,129.93187,2.9826164,38.110424,45312801.0,1081415.0
Europe,2021-05-14,127.44148,2.9218755,38.783436,45355119.0,1082692.0
Europe,2021-05-15,124.65809,2.8783252,39.349983,45391850.0,1083957.0
Europe,2021-05-16,107.131996,2.5495975,39.68411,45716353.0,1089684.0
Europe,2021-05-17,106.15994,2.5081484,40.176865,45745130.0,1090400.0
Europe,2021-05-18,104.922966,2.4642162,40.856674,45772108.0,1091453.0
Europe,2021-05-19,103.257744,2.4321265,41.626938,45808494.0,1092710.0
Europe,2021-05-20,101.84465,2.366228,42.38848,45845992.0,1093803.0
Europe,2021-05-21,100.59831,2.3158016,43.07397,45881785.0,1094816.0
Europe,2021-05-22,99.869804,2.2743526,43.689354,45914702.0,1095864.0
Europe,2021-05-23,91.08737,2.0443769,44.005234,46193226.0,1100387.0
Europe,2021-05-24,89.93997,2.0313883,44.466167,46215996.0,1101035.0
Europe,2021-05-25,88.96812,1.9937593,45.092186,46237886.0,1101891.0
Europe,2021-05-26,87.173584,1.9528832,45.9085,46264877.0,1102934.0
Europe,2021-05-27,85.69402,1.9129622,46.64643,46294629.0,1103818.0
Europe,2021-05-28,84.306526,1.890232,47.346645,46323158.0,1104712.0
Europe,2021-05-29,83.27756,1.8495469,47.869923,46350688.0,1105547.0
Europe,2021-05-30,69.74146,1.7068627,48.199436,46558346.0,1109323.0
Europe,2021-05-31,69.96456,1.6999863,48.697186,46582284.0,1109935.0
Europe,2021-06-01,70.15251,1.6816494,49.47556,46605158.0,1110695.0
Europe,2021-06-02,70.02206,1.6314138,50.30968,46631466.0,1111475.0
Europe,2021-06-03,69.45552,1.6063915,51.00315,46658252.0,1112228.0
Europe,2021-06-04,68.88784,1.5718188,51.763424,46683809.0,1112941.0
Europe,2021-06-05,68.6741,1.5657065,52.35012,46710220.0,1113744.0
Europe,2021-06-06,60.315323,1.3452814,52.756187,46874117.0,1116366.0
Europe,2021-06-07,59.795013,1.337832,53.386852,46895331.0,1116939.0
Europe,2021-06-08,59.58605,1.3290455,54.139263,46917111.0,1117653.0
Europe,2021-06-09,59.753372,1.3737417,54.99936,46944295.0,1118667.0
Europe,2021-06-10,60.133293,1.3960899,55.8253,46973070.0,1119537.0
Europe,2021-06-11,60.735355,1.4111797,56.576305,47001779.0,1120329.0
Europe,2021-06-12,61.174294,1.4001011,57.174015,47030488.0,1121074.0
Europe,2021-06-13,54.06759,1.2961918,57.544334,47157179.0,1123152.0
Europe,2021-06-14,54.8194,1.2832031,58.114754,47182329.0,1123657.0
Europe,2021-06-15,55.512577,1.2577989,58.835472,47207738.0,1124238.0
Europe,2021-06-16,55.79508,1.2045072,59.656715,47236401.0,1124973.0
Europe,2021-06-17,56.10719,1.1791029,60.504547,47266810.0,1125710.0
Europe,2021-06-18,57.42974,1.1645862,61.23175,47302443.0,1126426.0
Europe,2021-06-19,58.473038,1.1571368,61.79659,47336614.0,1127132.0
Europe,2021-06-20,53.944767,1.0906653,62.161964,47439598.0,1128862.0
Europe,2021-06-21,54.733257,1.0996429,62.710255,47468876.0,1129414.0
Europe,2021-06-22,55.709126,1.1302044,63.54434,47499394.0,1130155.0
Europe,2021-06-23,57.50309,1.1347886,64.32672,47537449.0,1130914.0
Europe,2021-06-24,59.79215,1.1496874,65.12127,47579842.0,1131729.0
Europe,2021-06-25,61.12578,1.180249,65.863625,47622457.0,1132605.0
Europe,2021-06-26,63.080765,1.2174958,66.45015,47666863.0,1133506.0
Europe,2021-06-27,64.512,1.2302935,66.85257,47777340.0,1135303.0
Europe,2021-06-28,66.84576,1.2702146,67.46365,47818836.0,1136064.0
Europe,2021-06-29,69.15888,1.2862593,68.21438,47861464.0,1136889.0
Europe,2021-06-30,72.153915,1.3479555,69.03317,47915199.0,1137971.0
Europe,2021-07-01,75.07732,1.3762249,69.843796,47972897.0,1138934.0
Europe,2021-07-02,77.99117,1.3706856,70.57852,48030767.0,1139781.0
Europe,2021-07-03,80.78106,1.3601801,71.132126,48089779.0,1140627.0
Europe,2021-07-04,95.43552,1.2904615,71.51869,48276977.0,1142059.0
Europe,2021-07-05,97.690765,1.2866414,72.06868,48330280.0,1142800.0
Europe,2021-07-06,99.788246,1.2973379,72.85586,48383889.0,1143681.0
Europe,2021-07-07,101.96002,1.2568438,73.63876,48448994.0,1144551.0
Europe,2021-07-08,104.00726,1.2465293,74.36054,48517410.0,1145460.0
Europe,2021-07-09,106.81205,1.2532146,75.092636,48589964.0,1146342.0
Europe,2021-07-10,108.41558,1.260473,75.63241,48657371.0,1147226.0
Europe,2021-07-11,133.63458,1.2652483,75.9759,48976599.0,1148683.0
Europe,2021-07-12,135.04195,1.2759448,76.51665,49037270.0,1149480.0
Europe,2021-07-13,136.75932,1.2738436,77.24214,49099870.0,1150350.0
Europe,2021-07-14,139.18285,1.279956,77.99519,49177663.0,1151252.0
Europe,2021-07-15,142.16374,1.280338,78.72169,49261685.0,1152163.0
Europe,2021-07-16,145.90524,1.2832031,79.54259,49353827.0,1153060.0
Europe,2021-07-17,152.05022,1.2837762,79.98549,49453405.0,1153947.0
Europe,2021-07-18,176.10866,1.2772819,80.314255,49898587.0,1155370.0
Europe,2021-07-19,178.6571,1.279574,80.80681,49972600.0,1156179.0
Europe,2021-07-20,180.1722,1.2858773,81.61191,50043132.0,1157082.0
Europe,2021-07-21,181.54001,1.2883605,82.27421,50128086.0,1157997.0
Europe,2021-07-22,180.65698,1.2919896,82.94793,50207485.0,1158927.0
Europe,2021-07-23,177.20563,1.2944727,83.641594,50281558.0,1159837.0
Europe,2021-07-24,171.66194,1.3047873,84.0332,50352113.0,1160778.0
Europe,2021-07-25,176.73573,1.3746969,84.30327,50823858.0,1162567.0
Europe,2021-07-26,173.78426,1.378326,84.772964,50882419.0,1163395.0
Europe,2021-07-27,171.1892,1.3804271,85.42131,50939365.0,1164309.0
Europe,2021-07-28,167.74644,1.3882585,86.055115,51006295.0,1165265.0
Europe,2021-07-29,165.92955,1.3903596,86.69602,51076182.0,1166206.0
Europe,2021-07-30,165.3084,1.3941798,87.27401,51147003.0,1167136.0
Europe,2021-07-31,165.23962,1.3962809,87.72834,51217198.0,1168088.0
Europe,2021-08-01,161.37149,1.4638983,87.98089,51668692.0,1170231.0
Europe,2021-08-02,161.19672,1.4812802,88.38568,51726338.0,1171150.0
Europe,2021-08-03,160.98622,1.4904487,88.93964,51782182.0,1172112.0
Europe,2021-08-04,161.31285,1.4923588,89.57245,51850822.0,1173078.0
Europe,2021-08-05,161.7434,1.4906397,90.07991,51922963.0,1174010.0
Europe,2021-08-06,162.43312,1.49637,90.54953,51997395.0,1174970.0
Europe,2021-08-07,162.9861,1.4998082,90.950325,52070485.0,1175940.0
Europe,2021-08-08,158.15527,1.5716279,91.19516,52496688.0,1178459.0
Europe,2021-08-09,158.6985,1.5739199,91.56999,52557178.0,1179390.0
Europe,2021-08-10,159.7798,1.5695267,92.125565,52618683.0,1180329.0
Europe,2021-08-11,160.83896,1.5708638,92.676895,52692868.0,1181302.0
Europe,2021-08-12,161.69583,1.5790772,93.19885,52769495.0,1182277.0
Europe,2021-08-13,162.6438,1.5844254,93.87578,52848890.0,1183265.0
Europe,2021-08-14,163.66858,1.595122,94.36063,52927345.0,1184291.0
Europe,2021-08-15,163.77936,1.671526,94.54771,53354128.0,1187210.0
Europe,2021-08-16,164.62114,1.6827955,94.907585,53419025.0,1188200.0
Europe,2021-08-17,165.59796,1.6919639,95.34272,53485644.0,1189187.0
Europe,2021-08-18,167.08076,1.7005594,95.796875,53567592.0,1190205.0
Europe,2021-08-19,169.00595,1.711638,96.25577,53654298.0,1191238.0
Europe,2021-08-20,170.52315,1.7219524,96.6682,53741636.0,1192280.0
Europe,2021-08-21,171.84302,1.7255816,97.00095,53827001.0,1193325.0
Europe,2021-08-22,170.7342,1.8529851,97.19959,54247979.0,1196911.0
Europe,2021-08-23,171.57236,1.8558502,97.53105,54317264.0,1197916.0
Europe,2021-08-24,172.24968,1.8755243,97.94064,54387429.0,1199006.0
Europe,2021-08-25,173.31552,1.889468,98.3758,54474957.0,1200097.0
Europe,2021-08-26,173.84175,1.9032207,98.77539,54564418.0,1201202.0
Europe,2021-08-27,174.33493,1.910288,99.17947,54654338.0,1202281.0
Europe,2021-08-28,174.85295,1.9188834,99.448746,54742415.0,1203371.0
Europe,2021-08-29,170.81386,1.9349283,99.6152,55142247.0,1207041.0
Europe,2021-08-30,170.77757,1.9553664,99.93063,55211342.0,1208153.0
Europe,2021-08-31,170.51398,1.9603325,100.29331,55280127.0,1209269.0
Europe,2021-09-01,169.43344,1.9677819,100.73914,55361998.0,1210399.0
Europe,2021-09-02,170.94604,1.9744673,101.094315,55459378.0,1211539.0
Europe,2021-09-03,172.05676,1.9912761,101.460144,55555113.0,1212706.0
Europe,2021-09-04,173.27159,2.0061748,101.68866,55649550.0,1213874.0
Europe,2021-09-05,167.53404,2.065388,101.84188,56019344.0,1217854.0
Europe,2021-09-06,168.39072,2.0724552,102.073814,56092924.0,1219003.0
Europe,2021-09-07,169.71384,2.0885,102.43737,56168636.0,1220203.0
Europe,2021-09-08,172.26611,2.109702,102.72297,56263869.0,1221444.0
Europe,2021-09-09,171.44438,2.1318593,103.043495,56356947.0,1222700.0
Europe,2021-09-10,170.20988,2.1496232,103.36365,56446219.0,1223960.0
Europe,2021-09-11,169.02792,2.167578,103.56507,56534468.0,1225222.0
Europe,2021-09-12,160.88345,2.1603198,103.68857,56861623.0,1229164.0
Europe,2021-09-13,159.75688,2.1555445,103.977776,56929305.0,1230288.0
Europe,2021-09-14,158.66527,2.1507692,104.217674,56999302.0,1231463.0
Europe,2021-09-15,157.53238,2.1618478,104.51702,57088604.0,1232762.0
Europe,2021-09-16,156.98744,2.1738815,104.79172,57178829.0,1234081.0
Europe,2021-09-17,156.95114,2.1788476,105.049835,57267911.0,1235367.0
Europe,2021-09-18,156.73607,2.18687,105.23971,57355034.0,1236671.0
Europe,2021-09-19,153.90071,2.2357686,105.36488,57667345.0,1240869.0
Europe,2021-09-20,154.89493,2.2487571,105.557,57740232.0,1242061.0
Europe,2021-09-21,156.47629,2.2722514,105.780655,57818508.0,1243359.0
Europe,2021-09-22,158.06683,2.2865772,106.05583,57916137.0,1244733.0
Europe,2021-09-23,160.04703,2.2945995,106.29011,58016729.0,1246094.0
Europe,2021-09-24,161.369,2.3148465,106.51663,58112732.0,1247486.0
Europe,2021-09-25,162.78783,2.3307004,106.675644,58207283.0,1248873.0
Europe,2021-09-26,160.69894,2.3104534,106.7659,58508658.0,1252965.0
Europe,2021-09-27,161.94032,2.3266892,106.962845,58588044.0,1254242.0
Europe,2021-09-28,163.03651,2.3389137,107.15205,58672059.0,1255604.0
Europe,2021-09-29,164.7537,2.3647,107.38281,58778678.0,1257113.0
Europe,2021-09-30,165.78267,2.3983178,107.72193,58884657.0,1258650.0
Europe,2021-10-01,167.58923,2.420284,107.9593,58990118.0,1260157.0
Europe,2021-10-02,168.60541,2.439194,108.144585,59089989.0,1261643.0
Europe,2021-10-03,173.69353,2.5497885,108.245766,59418002.0,1266314.0
Europe,2021-10-04,174.48163,2.578822,108.448784,59501514.0,1267743.0
Europe,2021-10-05,175.55702,2.597923,108.707115,59591159.0,1269205.0
Europe,2021-10-06,177.37448,2.6175969,109.000916,59707293.0,1270817.0
Europe,2021-10-07,179.36002,2.6481586,109.42926,59823667.0,1272514.0
Europe,2021-10-08,181.16754,2.677001,109.657875,59938591.0,1274172.0
Europe,2021-10-09,183.82736,2.734495,109.83577,60052387.0,1275959.0
Europe,2021-10-10,192.12347,2.8878758,109.94864,60423833.0,1281433.0
Europe,2021-10-11,194.37778,2.913471,110.13161,60519147.0,1282996.0
Europe,2021-10-12,196.21872,2.9478526,110.34051,60618430.0,1284638.0
Europe,2021-10-13,199.1196,3.0114589,110.63454,60749751.0,1286583.0
Europe,2021-10-14,202.5379,3.053863,110.869576,60884021.0,1288502.0
Europe,2021-10-15,206.32791,3.0819416,111.15659,61018787.0,1290307.0
Europe,2021-10-16,209.88145,3.0960763,111.41168,61151187.0,1292168.0
Europe,2021-10-17,221.39629,3.208963,111.59136,61582917.0,1298233.0
Europe,2021-10-18,224.83006,3.251176,111.866104,61696208.0,1300017.0
Europe,2021-10-19,229.04814,3.2826927,112.175514,61817574.0,1301824.0
Europe,2021-10-20,234.5536,3.325861,112.527466,61977718.0,1303995.0
Europe,2021-10-21,239.83426,3.3399956,112.834435,62139634.0,1305988.0
Europe,2021-10-22,244.6884,3.388894,113.1654,62299813.0,1308049.0
Europe,2021-10-23,248.7951,3.4116242,113.46216,62453713.0,1310029.0
Europe,2021-10-24,274.56213,3.8503735,113.612335,63020342.0,1318391.0
Europe,2021-10-25,277.53537,3.8967888,113.869606,63149199.0,1320418.0
Europe,2021-10-26,278.30994,3.9441593,114.17512,63274620.0,1322473.0
Europe,2021-10-27,279.84927,3.9728107,114.53933,63442823.0,1324794.0
Europe,2021-10-28,281.25568,4.051316,114.859695,63612102.0,1327198.0
Europe,2021-10-29,282.20767,4.1026974,115.22641,63777265.0,1329528.0
Europe,2021-10-30,284.14145,4.1632476,115.52895,63941289.0,1331825.0
Europe,2021-10-31,303.78278,4.3716393,115.69267,64610747.0,1341278.0
Europe,2021-11-01,305.76166,4.415953,115.896225,64749964.0,1343537.0
Europe,2021-11-02,306.74402,4.428178,116.25786,64880528.0,1345656.0
Europe,2021-11-03,305.63864,4.4824247,116.691414,65042944.0,1348261.0
Europe,2021-11-04,308.20407,4.528649,117.25744,65225654.0,1350907.0
Europe,2021-11-05,311.70032,4.5756373,117.56004,65409121.0,1353483.0
Europe,2021-11-06,313.60068,4.612502,117.78561,65583094.0,1355973.0
Europe,2021-11-07,329.51294,4.8856463,117.92214,66335858.0,1366856.0
Europe,2021-11-08,331.0055,4.8894663,118.21131,66482889.0,1369135.0
Europe,2021-11-09,334.61234,4.947533,118.671974,66632336.0,1371558.0
Europe,2021-11-10,341.67642,4.9851623,119.13416,66831735.0,1374360.0
Europe,2021-11-11,346.29294,4.998533,119.59278,67038614.0,1377076.0
Europe,2021-11-12,348.4139,4.975803,120.033226,67233185.0,1379533.0
Europe,2021-11-13,349.48932,4.9861174,120.39627,67412788.0,1382077.0
Europe,2021-11-14,381.5436,5.21552,120.651276,68333367.0,1394161.0
Europe,2021-11-15,385.05246,5.2422614,121.028244,68498768.0,1396580.0
Europe,2021-11-16,388.08588,5.274733,121.516,68664096.0,1399173.0
Europe,2021-11-17,394.0704,5.3171372,122.11228,68894826.0,1402197.0
Europe,2021-11-18,398.04932,5.3434963,122.6242,69122536.0,1405051.0
Europe,2021-11-19,403.2119,5.432889,123.12409,69344135.0,1407976.0
Europe,2021-11-20,410.23706,5.4529448,123.64467,69560517.0,1410625.0
Europe,2021-11-21,443.39426,5.507765,123.86746,70654685.0,1422996.0
Europe,2021-11-22,447.59476,5.517888,124.286194,70842077.0,1425468.0
Europe,2021-11-23,450.10327,5.550551,124.811455,71020538.0,1428232.0
Europe,2021-11-24,453.88336,5.5318317,125.46753,71271058.0,1431158.0
Europe,2021-11-25,456.2798,5.5450115,126.15704,71511314.0,1434081.0
Europe,2021-11-26,461.26074,5.5241914,126.830925,71758990.0,1436897.0
Europe,2021-11-27,461.8903,5.505664,127.32922,71978668.0,1439449.0
Europe,2021-11-28,483.97827,5.486181,127.604065,73188474.0,1451718.0
Europe,2021-11-29,483.48587,5.492866,128.10832,73373288.0,1454225.0
Europe,2021-11-30,484.42392,5.511203,128.78468,73556660.0,1457085.0
Europe,2021-12-01,483.96777,5.5243826,129.48566,73804792.0,1460080.0
Europe,2021-12-02,485.65762,5.518843,130.22226,74053895.0,1462974.0
Europe,2021-12-03,485.4951,5.515405,130.89134,74300720.0,1465772.0
Europe,2021-12-04,485.77454,5.5453935,131.55739,74521861.0,1468481.0
Europe,2021-12-05,501.07077,5.374249,131.86925,75811748.0,1479854.0
Europe,2021-12-06,499.13528,5.375395,132.42432,75986429.0,1482367.0
Europe,2021-12-07,499.0925,5.361451,133.14989,76169577.0,1485154.0
Europe,2021-12-08,497.46472,5.341204,133.88342,76409187.0,1488043.0
Europe,2021-12-09,494.54703,5.33471,134.64432,76643015.0,1490903.0
